88,46,83
88,54,140
88,65,364
88,71,68
88,73,183
88,74,333
88,76,263
88,86,402
88,88,479
88,91,388
88,96,367
88,97,63
88,97,118
89,9,495
89,12,464
89,15,457
89,20,14
89,21,64
89,24,401
89,25,377
89,26,321
89,33,452
89,38,197
89,45,262
89,45,326
89,50,206
89,51,168
89,55,108
89,56,243
89,56,405
89,63,82
89,63,493
89,65,191
89,70,416
89,79,239
89,81,37
89,82,448
89,88,122
89,90,43
89,90,93
89,93,367
89,98,43
89,99,215
89,100,391
90,3,20
90,5,166
90,7,25
90,10,355
90,13,152
90,23,333
90,32,332
90,32,452
90,37,189
90,47,412
90,50,217
90,50,433
90,52,240
90,52,438
90,56,491
90,59,301
90,61,8
90,62,8
90,63,102
90,68,423
90,69,372
90,72,77
90,72,179
90,73,391
90,80,3
90,84,148
90,90,57
90,90,67
90,94,91
90,94,315
90,95,348
90,96,119
90,100,105
91,5,260
91,8,433
91,9,379
91,17,44
91,17,63
91,17,424
91,19,17
91,26,398
91,27,88
91,30,478
91,33,339
91,34,111
91,38,29
91,38,413
91,54,379
91,58,360
91,60,348
91,65,331
91,67,12
91,68,229
91,80,150
91,91,237
91,96,431
92,3,165
92,5,190
92,6,145
92,15,119
92,15,185
92,21,257
92,29,239
92,33,38
92,34,233
92,38,304
92,47,368
92,52,268
92,60,364
92,60,488
92,65,468
92,67,169
92,71,391
92,75,100
92,92,435
92,96,206
92,99,330
93,9,107
93,10,264
93,15,310
93,26,349
93,27,271
93,32,149
93,34,134
93,41,487
93,46,116
93,48,475
93,50,140
93,52,21
93,55,41
93,56,402
93,58,362
93,59,333
93,64,149
93,67,120
93,70,195
93,71,381
93,81,108
93,82,338
93,95,132
93,98,13
93,98,226
94,12,222
94,20,483
94,21,209
94,22,66
94,26,489
94,31,176
94,36,195
94,37,187
94,42,313
94,49,420
94,52,247
94,64,38
94,74,233
94,77,283
94,85,151
94,85,441
94,88,394
94,92,149
94,96,360
94,100,254
95,1,290
95,6,16
95,6,294
95,10,382
95,11,328
95,20,220
95,28,267
95,29,140
95,42,351
95,44,73
95,53,46
95,53,90
95,53,466
95,54,88
95,54,170
95,55,342
95,55,469
95,56,39
95,59,399
95,61,255
95,66,115
95,70,381
95,75,348
95,81,209
95,81,460
95,82,282
95,82,396
95,90,416
95,92,46
96,1,128
96,4,427
96,10,296
96,11,125
96,13,78
96,15,477
96,22,74
96,26,479
96,29,43
96,31,337
96,34,96
96,34,298
96,36,490
96,42,499
96,45,146
96,49,327
96,50,257
96,57,270
96,58,414
96,60,382
96,63,283
96,68,294
96,73,450
96,84,277
96,84,291
96,85,339
96,88,169
96,90,166
96,91,441
96,96,95
96,96,234
96,97,371
96,99,73
97,3,355
97,8,477
97,11,64
97,16,304
97,20,429
97,39,91
97,39,381
97,40,273
97,44,183
97,47,391
97,48,246
97,53,229
97,58,41
97,59,31
97,74,345
97,78,334
97,79,185
97,80,83
97,84,101
97,90,381
97,92,377
97,99,398
97,100,45
98,2,11
98,3,170
98,4,145
98,7,309
98,13,446
98,17,443
98,19,108
98,19,119
98,20,23
98,20,275
98,25,91
98,26,362
98,27,119
98,27,160
98,36,433
98,38,375
98,39,500
98,41,177
98,44,182
98,47,465
98,54,446
98,60,304
98,62,499
98,63,447
98,66,180
98,69,291
98,70,251
98,78,237
98,81,166
98,84,137
98,85,489
98,95,160
98,97,252
99,3,364
99,8,61
99,8,296
99,10,322
99,17,363
99,18,212
99,21,415
99,25,169
99,25,435
99,27,392
99,29,76
99,29,351
99,34,44
99,35,131
99,51,473
99,55,350
99,58,303
99,65,174
99,68,460
99,70,203
99,72,117
99,76,396
99,80,390
99,81,10
99,86,39
99,88,444
99,90,407
99,93,486
99,96,302
99,96,430
99,97,62
100,2,185
100,4,284
100,4,426
100,9,235
100,11,149
100,11,343
100,15,182
100,20,362
100,24,347
100,33,259
100,35,166
100,38,500
100,42,453
100,48,483
100,48,496
100,49,498
100,55,145
100,60,135
100,63,320
100,68,476
100,70,270
100,70,413
100,77,279
100,78,409
100,79,296
100,82,273
100,87,71
100,90,178
100,91,232
100,93,139
100,94,177
100,94,282
100,98,382
